OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Sentiment,Text,Tokens,Filtered_Tokens,Lemmatized_Tokens,Cleaned_Text
ORD201097,2024-12-26,C81370,Monitor,5,506.45,344 Main St,Gift Card,Shipped,TRK99682998,7,WINTER15,Google,2532.25,Positive,Monitor Gift Card Google WINTER15,"['Monitor', 'Gift', 'Card', 'Google', 'WINTER15']","['Monitor', 'Gift', 'Card', 'Google', 'WINTER15']","['monitor', 'gift', 'card', 'google', 'winter15']",monitor gift card google winter15
ORD201098,2023-06-17,C91103,Monitor,4,255.86,155 Main St,Credit Card,Delivered,TRK91653000,7,unknown,Email,1023.44,Positive,Monitor Credit Card Email unknown,"['Monitor', 'Credit', 'Card', 'Email', 'unknown']","['Monitor', 'Credit', 'Card', 'Email', 'unknown']","['monitor', 'credit', 'card', 'email', 'unknown']",monitor credit card email unknown
ORD201099,2024-09-19,C21953,Laptop,2,125.23,272 Main St,Cash,Cancelled,TRK60774796,3,FREESHIP,Email,250.46,Negative,Laptop Cash Email FREESHIP,"['Laptop', 'Cash', 'Email', 'FREESHIP']","['Laptop', 'Cash', 'Email', 'FREESHIP']","['laptop', 'cash', 'email', 'freeship']",laptop cash email freeship
ORD201100,2023-08-17,C15146,Laptop,5,38.11,428 Main St,Debit Card,Cancelled,TRK79790530,6,WINTER15,Instagram,190.55,Negative,Laptop Debit Card Instagram WINTER15,"['Laptop', 'Debit', 'Card', 'Instagram', 'WINTER15']","['Laptop', 'Debit', 'Card', 'Instagram', 'WINTER15']","['laptop', 'debit', 'card', 'instagram', 'winter15']",laptop debit card instagram winter15
ORD201102,2024-06-03,C98474,Chair,4,347.17,997 Main St,Debit Card,Shipped,TRK86192984,8,unknown,Instagram,1388.68,Positive,Chair Debit Card Instagram unknown,"['Chair', 'Debit', 'Card', 'Instagram', 'unknown']","['Chair', 'Debit', 'Card', 'Instagram', 'unknown']","['chair', 'debit', 'card', 'instagram', 'unknown']",chair debit card instagram unknown
ORD201103,2023-04-24,C90292,Laptop,4,276.32,129 Main St,Online,Delivered,TRK26270357,5,unknown,Google,1105.28,Positive,Laptop Online Google unknown,"['Laptop', 'Online', 'Google', 'unknown']","['Laptop', 'Online', 'Google', 'unknown']","['laptop', 'online', 'google', 'unknown']",laptop online google unknown
ORD201104,2024-07-25,C17075,Tablet,4,314.76,850 Main St,Online,Shipped,TRK63547510,8,unknown,Instagram,1259.04,Positive,Tablet Online Instagram unknown,"['Tablet', 'Online', 'Instagram', 'unknown']","['Tablet', 'Online', 'Instagram', 'unknown']","['tablet', 'online', 'instagram', 'unknown']",tablet online instagram unknown
ORD201105,2024-01-08,C12487,Tablet,3,475.69,884 Main St,Gift Card,Cancelled,TRK23324770,3,FREESHIP,Google,1427.07,Negative,Tablet Gift Card Google FREESHIP,"['Tablet', 'Gift', 'Card', 'Google', 'FREESHIP']","['Tablet', 'Gift', 'Card', 'Google', 'FREESHIP']","['tablet', 'gift', 'card', 'google', 'freeship']",tablet gift card google freeship
ORD201106,2023-03-12,C34555,Chair,1,372.8,903 Main St,Cash,Cancelled,TRK72859458,6,SAVE10,Facebook,372.8,Negative,Chair Cash Facebook SAVE10,"['Chair', 'Cash', 'Facebook', 'SAVE10']","['Chair', 'Cash', 'Facebook', 'SAVE10']","['chair', 'cash', 'facebook', 'save10']",chair cash facebook save10
ORD201107,2025-06-30,C25110,Tablet,2,63.21,282 Main St,Online,Cancelled,TRK80963328,4,SAVE10,Google,126.42,Negative,Tablet Online Google SAVE10,"['Tablet', 'Online', 'Google', 'SAVE10']","['Tablet', 'Online', 'Google', 'SAVE10']","['tablet', 'online', 'google', 'save10']",tablet online google save10
ORD201108,2023-03-20,C35136,Laptop,1,634.94,462 Main St,Online,Cancelled,TRK49753703,5,WINTER15,Instagram,634.94,Negative,Laptop Online Instagram WINTER15,"['Laptop', 'Online', 'Instagram', 'WINTER15']","['Laptop', 'Online', 'Instagram', 'WINTER15']","['laptop', 'online', 'instagram', 'winter15']",laptop online instagram winter15
ORD201109,2024-04-08,C62277,Printer,4,77.47,474 Main St,Gift Card,Returned,TRK32026174,7,SAVE10,Instagram,309.88,Negative,Printer Gift Card Instagram SAVE10,"['Printer', 'Gift', 'Card', 'Instagram', 'SAVE10']","['Printer', 'Gift', 'Card', 'Instagram', 'SAVE10']","['printer', 'gift', 'card', 'instagram', 'save10']",printer gift card instagram save10
ORD201110,2024-02-25,C12472,Chair,3,84.31,912 Main St,Credit Card,Shipped,TRK36103184,3,SAVE10,Email,252.93,Positive,Chair Credit Card Email SAVE10,"['Chair', 'Credit', 'Card', 'Email', 'SAVE10']","['Chair', 'Credit', 'Card', 'Email', 'SAVE10']","['chair', 'credit', 'card', 'email', 'save10']",chair credit card email save10
ORD201111,2023-05-06,C24047,Monitor,4,234.45,362 Main St,Online,Cancelled,TRK91338580,9,FREESHIP,Instagram,937.8,Negative,Monitor Online Instagram FREESHIP,"['Monitor', 'Online', 'Instagram', 'FREESHIP']","['Monitor', 'Online', 'Instagram', 'FREESHIP']","['monitor', 'online', 'instagram', 'freeship']",monitor online instagram freeship
ORD201112,2023-10-13,C76929,Desk,1,356.81,563 Main St,Online,Delivered,TRK80694400,1,WINTER15,Instagram,356.81,Positive,Desk Online Instagram WINTER15,"['Desk', 'Online', 'Instagram', 'WINTER15']","['Desk', 'Online', 'Instagram', 'WINTER15']","['desk', 'online', 'instagram', 'winter15']",desk online instagram winter15
ORD201113,2023-03-19,C52914,Desk,4,209.99,168 Main St,Cash,Delivered,TRK80819053,8,unknown,Google,839.96,Positive,Desk Cash Google unknown,"['Desk', 'Cash', 'Google', 'unknown']","['Desk', 'Cash', 'Google', 'unknown']","['desk', 'cash', 'google', 'unknown']",desk cash google unknown
ORD201114,2023-03-16,C55164,Tablet,3,659.88,609 Main St,Gift Card,Cancelled,TRK79610967,3,unknown,Google,1979.64,Negative,Tablet Gift Card Google unknown,"['Tablet', 'Gift', 'Card', 'Google', 'unknown']","['Tablet', 'Gift', 'Card', 'Google', 'unknown']","['tablet', 'gift', 'card', 'google', 'unknown']",tablet gift card google unknown
ORD201115,2025-06-20,C70426,Laptop,2,336.32,562 Main St,Online,Returned,TRK89687816,3,unknown,Google,672.64,Negative,Laptop Online Google unknown,"['Laptop', 'Online', 'Google', 'unknown']","['Laptop', 'Online', 'Google', 'unknown']","['laptop', 'online', 'google', 'unknown']",laptop online google unknown
ORD201116,2023-10-14,C69149,Printer,2,531.49,562 Main St,Credit Card,Delivered,TRK61265132,7,WINTER15,Facebook,1062.98,Positive,Printer Credit Card Facebook WINTER15,"['Printer', 'Credit', 'Card', 'Facebook', 'WINTER15']","['Printer', 'Credit', 'Card', 'Facebook', 'WINTER15']","['printer', 'credit', 'card', 'facebook', 'winter15']",printer credit card facebook winter15
ORD201117,2024-05-20,C78684,Chair,3,588.44,858 Main St,Gift Card,Shipped,TRK95779073,8,WINTER15,Google,1765.32,Positive,Chair Gift Card Google WINTER15,"['Chair', 'Gift', 'Card', 'Google', 'WINTER15']","['Chair', 'Gift', 'Card', 'Google', 'WINTER15']","['chair', 'gift', 'card', 'google', 'winter15']",chair gift card google winter15
ORD201118,2024-05-24,C58168,Phone,3,251.48,359 Main St,Credit Card,Returned,TRK99102265,4,unknown,Email,754.4399999999999,Negative,Phone Credit Card Email unknown,"['Phone', 'Credit', 'Card', 'Email', 'unknown']","['Phone', 'Credit', 'Card', 'Email', 'unknown']","['phone', 'credit', 'card', 'email', 'unknown']",phone credit card email unknown
ORD201119,2024-11-24,C99024,Laptop,1,684.65,250 Main St,Credit Card,Delivered,TRK24675988,1,FREESHIP,Email,684.65,Positive,Laptop Credit Card Email FREESHIP,"['Laptop', 'Credit', 'Card', 'Email', 'FREESHIP']","['Laptop', 'Credit', 'Card', 'Email', 'FREESHIP']","['laptop', 'credit', 'card', 'email', 'freeship']",laptop credit card email freeship
ORD201121,2023-05-28,C98354,Phone,3,50.34,393 Main St,Gift Card,Returned,TRK43070888,3,FREESHIP,Instagram,151.02,Negative,Phone Gift Card Instagram FREESHIP,"['Phone', 'Gift', 'Card', 'Instagram', 'FREESHIP']","['Phone', 'Gift', 'Card', 'Instagram', 'FREESHIP']","['phone', 'gift', 'card', 'instagram', 'freeship']",phone gift card instagram freeship
ORD201122,2023-06-07,C38840,Monitor,5,678.19,766 Main St,Online,Returned,TRK32496970,8,unknown,Facebook,3390.95,Negative,Monitor Online Facebook unknown,"['Monitor', 'Online', 'Facebook', 'unknown']","['Monitor', 'Online', 'Facebook', 'unknown']","['monitor', 'online', 'facebook', 'unknown']",monitor online facebook unknown
ORD201123,2023-04-14,C68936,Tablet,3,554.25,843 Main St,Debit Card,Shipped,TRK73163634,6,WINTER15,Referral,1662.75,Positive,Tablet Debit Card Referral WINTER15,"['Tablet', 'Debit', 'Card', 'Referral', 'WINTER15']","['Tablet', 'Debit', 'Card', 'Referral', 'WINTER15']","['tablet', 'debit', 'card', 'referral', 'winter15']",tablet debit card referral winter15
ORD201124,2023-05-09,C33744,Chair,4,576.87,888 Main St,Gift Card,Returned,TRK40245983,5,unknown,Instagram,2307.48,Negative,Chair Gift Card Instagram unknown,"['Chair', 'Gift', 'Card', 'Instagram', 'unknown']","['Chair', 'Gift', 'Card', 'Instagram', 'unknown']","['chair', 'gift', 'card', 'instagram', 'unknown']",chair gift card instagram unknown
ORD201125,2023-10-16,C23555,Desk,4,408.36,156 Main St,Gift Card,Cancelled,TRK67210247,4,FREESHIP,Referral,1633.44,Negative,Desk Gift Card Referral FREESHIP,"['Desk', 'Gift', 'Card', 'Referral', 'FREESHIP']","['Desk', 'Gift', 'Card', 'Referral', 'FREESHIP']","['desk', 'gift', 'card', 'referral', 'freeship']",desk gift card referral freeship
ORD201126,2024-07-22,C34337,Phone,5,190.11,325 Main St,Cash,Delivered,TRK36195559,7,SAVE10,Google,950.55,Positive,Phone Cash Google SAVE10,"['Phone', 'Cash', 'Google', 'SAVE10']","['Phone', 'Cash', 'Google', 'SAVE10']","['phone', 'cash', 'google', 'save10']",phone cash google save10
ORD201127,2025-03-15,C69396,Printer,3,602.75,920 Main St,Credit Card,Shipped,TRK33155049,6,SAVE10,Email,1808.25,Positive,Printer Credit Card Email SAVE10,"['Printer', 'Credit', 'Card', 'Email', 'SAVE10']","['Printer', 'Credit', 'Card', 'Email', 'SAVE10']","['printer', 'credit', 'card', 'email', 'save10']",printer credit card email save10
ORD201128,2023-08-17,C49198,Monitor,3,646.79,447 Main St,Cash,Cancelled,TRK10883354,5,WINTER15,Google,1940.37,Negative,Monitor Cash Google WINTER15,"['Monitor', 'Cash', 'Google', 'WINTER15']","['Monitor', 'Cash', 'Google', 'WINTER15']","['monitor', 'cash', 'google', 'winter15']",monitor cash google winter15
ORD201130,2025-02-16,C24347,Laptop,2,323.45,533 Main St,Credit Card,Returned,TRK27233265,5,FREESHIP,Instagram,646.9,Negative,Laptop Credit Card Instagram FREESHIP,"['Laptop', 'Credit', 'Card', 'Instagram', 'FREESHIP']","['Laptop', 'Credit', 'Card', 'Instagram', 'FREESHIP']","['laptop', 'credit', 'card', 'instagram', 'freeship']",laptop credit card instagram freeship
ORD201132,2024-12-02,C58858,Chair,2,337.32,948 Main St,Credit Card,Cancelled,TRK30406357,4,SAVE10,Email,674.64,Negative,Chair Credit Card Email SAVE10,"['Chair', 'Credit', 'Card', 'Email', 'SAVE10']","['Chair', 'Credit', 'Card', 'Email', 'SAVE10']","['chair', 'credit', 'card', 'email', 'save10']",chair credit card email save10
ORD201133,2024-04-09,C20670,Printer,2,467.91,432 Main St,Gift Card,Returned,TRK76731303,5,WINTER15,Facebook,935.82,Negative,Printer Gift Card Facebook WINTER15,"['Printer', 'Gift', 'Card', 'Facebook', 'WINTER15']","['Printer', 'Gift', 'Card', 'Facebook', 'WINTER15']","['printer', 'gift', 'card', 'facebook', 'winter15']",printer gift card facebook winter15
ORD201134,2024-06-08,C90993,Desk,4,38.28,950 Main St,Debit Card,Cancelled,TRK53964711,4,WINTER15,Facebook,153.12,Negative,Desk Debit Card Facebook WINTER15,"['Desk', 'Debit', 'Card', 'Facebook', 'WINTER15']","['Desk', 'Debit', 'Card', 'Facebook', 'WINTER15']","['desk', 'debit', 'card', 'facebook', 'winter15']",desk debit card facebook winter15
ORD201135,2023-12-28,C11473,Printer,2,73.41,562 Main St,Online,Shipped,TRK97793275,2,SAVE10,Google,146.82,Positive,Printer Online Google SAVE10,"['Printer', 'Online', 'Google', 'SAVE10']","['Printer', 'Online', 'Google', 'SAVE10']","['printer', 'online', 'google', 'save10']",printer online google save10
ORD201139,2025-03-01,C70659,Chair,3,501.82,568 Main St,Gift Card,Cancelled,TRK28290825,4,FREESHIP,Email,1505.46,Negative,Chair Gift Card Email FREESHIP,"['Chair', 'Gift', 'Card', 'Email', 'FREESHIP']","['Chair', 'Gift', 'Card', 'Email', 'FREESHIP']","['chair', 'gift', 'card', 'email', 'freeship']",chair gift card email freeship
ORD201140,2024-06-24,C49838,Printer,2,552.83,904 Main St,Credit Card,Cancelled,TRK38297718,3,unknown,Referral,1105.66,Negative,Printer Credit Card Referral unknown,"['Printer', 'Credit', 'Card', 'Referral', 'unknown']","['Printer', 'Credit', 'Card', 'Referral', 'unknown']","['printer', 'credit', 'card', 'referral', 'unknown']",printer credit card referral unknown
ORD201141,2025-02-16,C11998,Chair,3,498.66,382 Main St,Cash,Cancelled,TRK26707221,6,unknown,Email,1495.98,Negative,Chair Cash Email unknown,"['Chair', 'Cash', 'Email', 'unknown']","['Chair', 'Cash', 'Email', 'unknown']","['chair', 'cash', 'email', 'unknown']",chair cash email unknown
ORD201142,2024-08-23,C23405,Phone,4,695.1,484 Main St,Debit Card,Returned,TRK83678708,8,unknown,Email,2780.4,Negative,Phone Debit Card Email unknown,"['Phone', 'Debit', 'Card', 'Email', 'unknown']","['Phone', 'Debit', 'Card', 'Email', 'unknown']","['phone', 'debit', 'card', 'email', 'unknown']",phone debit card email unknown
ORD201144,2023-02-16,C88463,Desk,5,507.94,292 Main St,Online,Cancelled,TRK88749996,9,unknown,Facebook,2539.7,Negative,Desk Online Facebook unknown,"['Desk', 'Online', 'Facebook', 'unknown']","['Desk', 'Online', 'Facebook', 'unknown']","['desk', 'online', 'facebook', 'unknown']",desk online facebook unknown
ORD201145,2025-05-12,C28152,Desk,3,571.53,821 Main St,Debit Card,Delivered,TRK59642814,6,FREESHIP,Facebook,1714.59,Positive,Desk Debit Card Facebook FREESHIP,"['Desk', 'Debit', 'Card', 'Facebook', 'FREESHIP']","['Desk', 'Debit', 'Card', 'Facebook', 'FREESHIP']","['desk', 'debit', 'card', 'facebook', 'freeship']",desk debit card facebook freeship
ORD201148,2024-06-25,C54886,Phone,1,355.15,442 Main St,Cash,Returned,TRK66241930,2,SAVE10,Email,355.15,Negative,Phone Cash Email SAVE10,"['Phone', 'Cash', 'Email', 'SAVE10']","['Phone', 'Cash', 'Email', 'SAVE10']","['phone', 'cash', 'email', 'save10']",phone cash email save10
ORD201150,2023-02-20,C17921,Desk,4,302.65,119 Main St,Credit Card,Cancelled,TRK79291524,8,SAVE10,Referral,1210.6,Negative,Desk Credit Card Referral SAVE10,"['Desk', 'Credit', 'Card', 'Referral', 'SAVE10']","['Desk', 'Credit', 'Card', 'Referral', 'SAVE10']","['desk', 'credit', 'card', 'referral', 'save10']",desk credit card referral save10
ORD201151,2023-01-29,C94381,Chair,2,608.04,962 Main St,Cash,Cancelled,TRK69804304,4,unknown,Google,1216.08,Negative,Chair Cash Google unknown,"['Chair', 'Cash', 'Google', 'unknown']","['Chair', 'Cash', 'Google', 'unknown']","['chair', 'cash', 'google', 'unknown']",chair cash google unknown
ORD201152,2023-11-09,C25162,Tablet,2,344.18,533 Main St,Credit Card,Shipped,TRK42183078,7,unknown,Referral,688.36,Positive,Tablet Credit Card Referral unknown,"['Tablet', 'Credit', 'Card', 'Referral', 'unknown']","['Tablet', 'Credit', 'Card', 'Referral', 'unknown']","['tablet', 'credit', 'card', 'referral', 'unknown']",tablet credit card referral unknown
ORD201153,2024-12-16,C98317,Monitor,4,696.71,276 Main St,Debit Card,Shipped,TRK37172138,4,unknown,Instagram,2786.84,Positive,Monitor Debit Card Instagram unknown,"['Monitor', 'Debit', 'Card', 'Instagram', 'unknown']","['Monitor', 'Debit', 'Card', 'Instagram', 'unknown']","['monitor', 'debit', 'card', 'instagram', 'unknown']",monitor debit card instagram unknown
ORD201155,2023-08-13,C41478,Printer,4,534.57,667 Main St,Credit Card,Delivered,TRK62068126,6,FREESHIP,Facebook,2138.28,Positive,Printer Credit Card Facebook FREESHIP,"['Printer', 'Credit', 'Card', 'Facebook', 'FREESHIP']","['Printer', 'Credit', 'Card', 'Facebook', 'FREESHIP']","['printer', 'credit', 'card', 'facebook', 'freeship']",printer credit card facebook freeship
ORD201156,2023-07-19,C20512,Laptop,4,690.78,980 Main St,Credit Card,Shipped,TRK98234737,9,unknown,Referral,2763.12,Positive,Laptop Credit Card Referral unknown,"['Laptop', 'Credit', 'Card', 'Referral', 'unknown']","['Laptop', 'Credit', 'Card', 'Referral', 'unknown']","['laptop', 'credit', 'card', 'referral', 'unknown']",laptop credit card referral unknown
ORD201157,2024-05-29,C25841,Monitor,3,301.55,242 Main St,Debit Card,Delivered,TRK21451375,5,FREESHIP,Google,904.65,Positive,Monitor Debit Card Google FREESHIP,"['Monitor', 'Debit', 'Card', 'Google', 'FREESHIP']","['Monitor', 'Debit', 'Card', 'Google', 'FREESHIP']","['monitor', 'debit', 'card', 'google', 'freeship']",monitor debit card google freeship
ORD201159,2024-02-23,C66112,Desk,4,466.7,874 Main St,Debit Card,Returned,TRK60955607,8,unknown,Instagram,1866.8,Negative,Desk Debit Card Instagram unknown,"['Desk', 'Debit', 'Card', 'Instagram', 'unknown']","['Desk', 'Debit', 'Card', 'Instagram', 'unknown']","['desk', 'debit', 'card', 'instagram', 'unknown']",desk debit card instagram unknown
ORD201160,2024-09-04,C40466,Desk,1,541.64,449 Main St,Debit Card,Shipped,TRK70255168,5,SAVE10,Email,541.64,Positive,Desk Debit Card Email SAVE10,"['Desk', 'Debit', 'Card', 'Email', 'SAVE10']","['Desk', 'Debit', 'Card', 'Email', 'SAVE10']","['desk', 'debit', 'card', 'email', 'save10']",desk debit card email save10
ORD201161,2023-10-16,C32570,Phone,1,11.39,826 Main St,Cash,Cancelled,TRK35969968,6,WINTER15,Email,11.39,Negative,Phone Cash Email WINTER15,"['Phone', 'Cash', 'Email', 'WINTER15']","['Phone', 'Cash', 'Email', 'WINTER15']","['phone', 'cash', 'email', 'winter15']",phone cash email winter15
ORD201162,2025-03-11,C29405,Phone,2,224.37,251 Main St,Debit Card,Delivered,TRK33125798,3,WINTER15,Referral,448.74,Positive,Phone Debit Card Referral WINTER15,"['Phone', 'Debit', 'Card', 'Referral', 'WINTER15']","['Phone', 'Debit', 'Card', 'Referral', 'WINTER15']","['phone', 'debit', 'card', 'referral', 'winter15']",phone debit card referral winter15
ORD201163,2024-06-11,C30643,Laptop,3,306.29,966 Main St,Credit Card,Returned,TRK19477485,7,WINTER15,Instagram,918.87,Negative,Laptop Credit Card Instagram WINTER15,"['Laptop', 'Credit', 'Card', 'Instagram', 'WINTER15']","['Laptop', 'Credit', 'Card', 'Instagram', 'WINTER15']","['laptop', 'credit', 'card', 'instagram', 'winter15']",laptop credit card instagram winter15
ORD201164,2024-01-08,C65890,Tablet,5,315.57,340 Main St,Debit Card,Delivered,TRK64530489,6,WINTER15,Email,1577.85,Positive,Tablet Debit Card Email WINTER15,"['Tablet', 'Debit', 'Card', 'Email', 'WINTER15']","['Tablet', 'Debit', 'Card', 'Email', 'WINTER15']","['tablet', 'debit', 'card', 'email', 'winter15']",tablet debit card email winter15
ORD201166,2023-07-31,C95568,Chair,3,324.47,971 Main St,Cash,Delivered,TRK37075292,4,WINTER15,Email,973.41,Positive,Chair Cash Email WINTER15,"['Chair', 'Cash', 'Email', 'WINTER15']","['Chair', 'Cash', 'Email', 'WINTER15']","['chair', 'cash', 'email', 'winter15']",chair cash email winter15
ORD201168,2023-04-08,C89559,Laptop,2,331.42,297 Main St,Credit Card,Delivered,TRK82838108,6,WINTER15,Google,662.84,Positive,Laptop Credit Card Google WINTER15,"['Laptop', 'Credit', 'Card', 'Google', 'WINTER15']","['Laptop', 'Credit', 'Card', 'Google', 'WINTER15']","['laptop', 'credit', 'card', 'google', 'winter15']",laptop credit card google winter15
ORD201169,2024-12-23,C15849,Chair,1,525.43,643 Main St,Cash,Cancelled,TRK26794546,2,SAVE10,Instagram,525.43,Negative,Chair Cash Instagram SAVE10,"['Chair', 'Cash', 'Instagram', 'SAVE10']","['Chair', 'Cash', 'Instagram', 'SAVE10']","['chair', 'cash', 'instagram', 'save10']",chair cash instagram save10
ORD201170,2023-08-03,C94257,Printer,2,697.19,762 Main St,Cash,Returned,TRK40220743,7,FREESHIP,Email,1394.38,Negative,Printer Cash Email FREESHIP,"['Printer', 'Cash', 'Email', 'FREESHIP']","['Printer', 'Cash', 'Email', 'FREESHIP']","['printer', 'cash', 'email', 'freeship']",printer cash email freeship
